 time (at Rp)  nbod    mass/mp
  0.51680E+10    19   0.26890E-04
  0.51690E+10    19   0.26890E-04
  0.51700E+10    19   0.26890E-04
  0.51710E+10    19   0.26890E-04
  0.51720E+10    19   0.26890E-04
  0.51730E+10    19   0.26890E-04
  0.51740E+10    19   0.26890E-04
  0.51750E+10    19   0.26890E-04
  0.51760E+10    19   0.26890E-04
  0.51770E+10    19   0.26890E-04
  0.51780E+10    19   0.26890E-04
  0.51790E+10    19   0.26890E-04
  0.51800E+10    19   0.26890E-04
  0.51810E+10    19   0.26890E-04
  0.51820E+10    19   0.26890E-04
  0.51830E+10    19   0.26890E-04
  0.51840E+10    19   0.26890E-04
  0.51850E+10    19   0.26890E-04
  0.51860E+10    19   0.26890E-04
  0.51870E+10    19   0.26890E-04
  0.51880E+10    20   0.28770E-04
  0.51890E+10    20   0.28770E-04
  0.51900E+10    20   0.28770E-04
  0.51910E+10    20   0.28770E-04
  0.51920E+10    20   0.28770E-04
  0.51930E+10    20   0.28770E-04
  0.51940E+10    20   0.28770E-04
  0.51950E+10    20   0.28770E-04
  0.51960E+10    20   0.28770E-04
  0.51970E+10    20   0.28770E-04
  0.51980E+10    20   0.28770E-04
  0.51990E+10    20   0.28770E-04
  0.52000E+10    20   0.28770E-04
  0.52010E+10    20   0.28770E-04
  0.52020E+10    20   0.28770E-04
  0.52030E+10    20   0.28770E-04
  0.52040E+10    20   0.28770E-04
  0.52050E+10    20   0.28770E-04
  0.52060E+10    19   0.27011E-04
  0.52070E+10    19   0.27011E-04
  0.52080E+10    19   0.27011E-04
  0.52090E+10    19   0.27011E-04
  0.52100E+10    19   0.27011E-04
  0.52110E+10    19   0.27011E-04
  0.52120E+10    19   0.27011E-04
  0.52130E+10    19   0.27011E-04
  0.52140E+10    19   0.27011E-04
  0.52150E+10    19   0.27011E-04
  0.52160E+10    19   0.27011E-04
  0.52170E+10    19   0.27011E-04
  0.52180E+10    19   0.27011E-04
  0.52190E+10    19   0.27011E-04
  0.52200E+10    19   0.27011E-04
  0.52210E+10    19   0.27011E-04
  0.52220E+10    19   0.27011E-04
  0.52230E+10    19   0.27011E-04
  0.52240E+10    19   0.27011E-04
  0.52250E+10    19   0.27011E-04
  0.52260E+10    19   0.27011E-04
  0.52270E+10    19   0.27011E-04
  0.52280E+10    19   0.27011E-04
  0.52290E+10    19   0.27011E-04
  0.52300E+10    19   0.27011E-04
  0.52310E+10    19   0.27011E-04
  0.52320E+10    19   0.27011E-04
  0.52330E+10    19   0.27011E-04
  0.52340E+10    19   0.27011E-04
  0.52350E+10    19   0.27011E-04
  0.52360E+10    19   0.27011E-04
  0.52370E+10    19   0.27011E-04
  0.52380E+10    19   0.27011E-04
  0.52390E+10    19   0.27011E-04
  0.52400E+10    19   0.27011E-04
  0.52410E+10    19   0.27011E-04
  0.52420E+10    19   0.27011E-04
  0.52430E+10    19   0.27011E-04
  0.52440E+10    19   0.27011E-04
  0.52450E+10    19   0.27011E-04
  0.52460E+10    19   0.27011E-04
  0.52470E+10    19   0.27011E-04
  0.52480E+10    19   0.27011E-04
  0.52490E+10    19   0.27011E-04
  0.52500E+10    19   0.27011E-04
  0.52510E+10    19   0.27011E-04
  0.52520E+10    19   0.27011E-04
  0.52530E+10    19   0.27011E-04
  0.52540E+10    19   0.27011E-04
  0.52550E+10    19   0.27011E-04
  0.52560E+10    19   0.27011E-04
  0.52570E+10    19   0.27011E-04
  0.52580E+10    19   0.27011E-04
  0.52590E+10    19   0.27011E-04
  0.52600E+10    19   0.27011E-04
  0.52610E+10    19   0.27011E-04
  0.52620E+10    19   0.27011E-04
  0.52630E+10    19   0.27011E-04
  0.52640E+10    19   0.27011E-04
  0.52650E+10    19   0.27011E-04
  0.52660E+10    19   0.27011E-04
  0.52670E+10    19   0.27011E-04
  0.52680E+10    19   0.27011E-04
  0.52690E+10    19   0.27011E-04
  0.52700E+10    19   0.27011E-04
  0.52710E+10    19   0.27011E-04
  0.52720E+10    19   0.27011E-04
  0.52730E+10    19   0.27011E-04
  0.52740E+10    19   0.27011E-04
  0.52750E+10    19   0.27011E-04
  0.52760E+10    19   0.27011E-04
  0.52770E+10    19   0.27011E-04
  0.52780E+10    19   0.27011E-04
  0.52790E+10    19   0.27011E-04
  0.52800E+10    19   0.27011E-04
  0.52810E+10    19   0.27011E-04
  0.52820E+10    19   0.27011E-04
  0.52830E+10    19   0.27011E-04
  0.52840E+10    19   0.27011E-04
  0.52850E+10    19   0.27011E-04
  0.52860E+10    19   0.27011E-04
  0.52870E+10    19   0.27011E-04
  0.52880E+10    19   0.27011E-04
  0.52890E+10    19   0.27011E-04
  0.52900E+10    19   0.27011E-04
  0.52910E+10    19   0.27011E-04
  0.52920E+10    19   0.27011E-04
  0.52930E+10    19   0.27011E-04
  0.52940E+10    19   0.27011E-04
  0.52950E+10    19   0.27011E-04
  0.52960E+10    19   0.27011E-04
  0.52970E+10    19   0.27011E-04
  0.52980E+10    19   0.27011E-04
  0.52990E+10    19   0.27011E-04
  0.53000E+10    19   0.27011E-04
  0.53010E+10    19   0.27011E-04
  0.53020E+10    19   0.27011E-04
  0.53030E+10    19   0.27011E-04
  0.53040E+10    19   0.27011E-04
  0.53050E+10    19   0.27011E-04
  0.53060E+10    19   0.27011E-04
  0.53070E+10    19   0.27011E-04
  0.53080E+10    19   0.27011E-04
  0.53090E+10    19   0.27011E-04
  0.53100E+10    19   0.27011E-04
  0.53110E+10    19   0.27011E-04
  0.53120E+10    19   0.27011E-04
  0.53130E+10    19   0.27011E-04
  0.53140E+10    19   0.27011E-04
  0.53150E+10    19   0.27011E-04
  0.53160E+10    19   0.27011E-04
  0.53170E+10    19   0.27011E-04
  0.53180E+10    19   0.27011E-04
  0.53190E+10    19   0.27011E-04
  0.53200E+10    19   0.27011E-04
  0.53210E+10    19   0.27011E-04
  0.53220E+10    19   0.27011E-04
  0.53230E+10    19   0.27011E-04
  0.53240E+10    19   0.27011E-04
  0.53250E+10    19   0.27011E-04
  0.53260E+10    19   0.27011E-04
  0.53270E+10    19   0.27011E-04
  0.53280E+10    19   0.27011E-04
  0.53290E+10    19   0.27011E-04
  0.53300E+10    19   0.27011E-04
  0.53310E+10    19   0.27011E-04
  0.53320E+10    19   0.27011E-04
  0.53330E+10    19   0.27011E-04
  0.53340E+10    19   0.27011E-04
  0.53350E+10    19   0.27011E-04
  0.53360E+10    19   0.27011E-04
  0.53370E+10    19   0.27011E-04
  0.53380E+10    19   0.27011E-04
  0.53390E+10    19   0.27011E-04
  0.53400E+10    19   0.27011E-04
  0.53410E+10    19   0.27011E-04
  0.53420E+10    19   0.27011E-04
  0.53430E+10    19   0.27011E-04
  0.53440E+10    19   0.27011E-04
  0.53450E+10    19   0.27011E-04
  0.53460E+10    19   0.27011E-04
  0.53470E+10    19   0.27011E-04
  0.53480E+10    19   0.27011E-04
  0.53490E+10    19   0.27011E-04
  0.53500E+10    19   0.27011E-04
  0.53510E+10    19   0.27011E-04
  0.53520E+10    19   0.27011E-04
  0.53530E+10    19   0.27011E-04
  0.53540E+10    19   0.27011E-04
  0.53550E+10    19   0.27011E-04
  0.53560E+10    19   0.27011E-04
  0.53570E+10    19   0.27011E-04
  0.53580E+10    19   0.27011E-04
  0.53590E+10    19   0.27011E-04
  0.53600E+10    19   0.27011E-04
  0.53610E+10    19   0.27011E-04
  0.53620E+10    19   0.27011E-04
  0.53630E+10    19   0.27011E-04
  0.53640E+10    19   0.27011E-04
  0.53650E+10    19   0.27011E-04
  0.53660E+10    19   0.27011E-04
  0.53670E+10    19   0.27011E-04
  0.53680E+10    19   0.27011E-04
  0.53690E+10    19   0.27011E-04
  0.53700E+10    19   0.27011E-04
  0.53710E+10    19   0.27011E-04
  0.53720E+10    19   0.27011E-04
  0.53730E+10    19   0.27011E-04
  0.53740E+10    19   0.27011E-04
  0.53750E+10    19   0.27011E-04
  0.53760E+10    19   0.27011E-04
  0.53770E+10    19   0.27011E-04
  0.53780E+10    19   0.27011E-04
  0.53790E+10    19   0.27011E-04
  0.53800E+10    19   0.27011E-04
  0.53810E+10    19   0.27011E-04
  0.53820E+10    19   0.27011E-04
  0.53830E+10    19   0.27011E-04
  0.53840E+10    19   0.27011E-04
  0.53850E+10    19   0.27011E-04
  0.53860E+10    19   0.27011E-04
  0.53870E+10    19   0.27011E-04
  0.53880E+10    19   0.27011E-04
  0.53890E+10    19   0.27011E-04
  0.53900E+10    19   0.27011E-04
  0.53910E+10    19   0.27011E-04
  0.53920E+10    19   0.27011E-04
  0.53930E+10    19   0.27011E-04
  0.53940E+10    19   0.27011E-04
  0.53950E+10    19   0.27011E-04
  0.53960E+10    19   0.27011E-04
  0.53970E+10    19   0.27011E-04
  0.53980E+10    19   0.27011E-04
  0.53990E+10    19   0.27011E-04
  0.54000E+10    19   0.27011E-04
  0.54010E+10    19   0.27011E-04
  0.54020E+10    19   0.27011E-04
  0.54030E+10    19   0.27011E-04
  0.54040E+10    19   0.27011E-04
  0.54050E+10    19   0.27011E-04
  0.54060E+10    19   0.27011E-04
  0.54070E+10    19   0.27011E-04
  0.54080E+10    19   0.27011E-04
  0.54090E+10    19   0.27011E-04
  0.54100E+10    19   0.27011E-04
  0.54110E+10    19   0.27011E-04
  0.54120E+10    19   0.27011E-04
  0.54130E+10    19   0.27011E-04
  0.54140E+10    19   0.27011E-04
  0.54150E+10    19   0.27011E-04
  0.54160E+10    19   0.27011E-04
  0.54170E+10    19   0.27011E-04
  0.54180E+10    19   0.27011E-04
  0.54190E+10    19   0.27011E-04
  0.54200E+10    19   0.27011E-04
  0.54210E+10    19   0.27011E-04
  0.54220E+10    19   0.27011E-04
  0.54230E+10    19   0.27011E-04
  0.54240E+10    19   0.27011E-04
  0.54250E+10    19   0.27011E-04
  0.54260E+10    19   0.27011E-04
  0.54270E+10    19   0.27011E-04
  0.54280E+10    19   0.27011E-04
  0.54290E+10    19   0.27011E-04
  0.54300E+10    19   0.27011E-04
  0.54310E+10    19   0.27011E-04
  0.54320E+10    19   0.27011E-04
  0.54330E+10    19   0.27011E-04
  0.54340E+10    19   0.27011E-04
  0.54350E+10    19   0.27011E-04
  0.54360E+10    19   0.27011E-04
  0.54370E+10    19   0.27011E-04
  0.54380E+10    19   0.27011E-04
  0.54390E+10    19   0.27011E-04
  0.54400E+10    19   0.27011E-04
  0.54410E+10    19   0.27011E-04
  0.54420E+10    19   0.27011E-04
  0.54430E+10    19   0.27011E-04
  0.54440E+10    19   0.27011E-04
  0.54450E+10    19   0.27011E-04
  0.54460E+10    19   0.27011E-04
  0.54470E+10    19   0.27011E-04
  0.54480E+10    19   0.27011E-04
  0.54490E+10    19   0.27011E-04
  0.54500E+10    19   0.27011E-04
  0.54510E+10    19   0.27011E-04
  0.54520E+10    19   0.27011E-04
  0.54530E+10    19   0.27011E-04
  0.54540E+10    19   0.27011E-04
  0.54550E+10    19   0.27011E-04
  0.54560E+10    19   0.27011E-04
  0.54570E+10    19   0.27011E-04
  0.54580E+10    19   0.27011E-04
  0.54590E+10    19   0.27011E-04
  0.54600E+10    19   0.27011E-04
  0.54610E+10    19   0.27011E-04
  0.54620E+10    19   0.27011E-04
  0.54630E+10    19   0.27011E-04
  0.54640E+10    19   0.27011E-04
  0.54650E+10    19   0.27011E-04
  0.54660E+10    19   0.27011E-04
  0.54670E+10    19   0.27011E-04
  0.54680E+10    19   0.27011E-04
  0.54690E+10    19   0.27011E-04
  0.54700E+10    19   0.27011E-04
  0.54710E+10    19   0.27011E-04
  0.54720E+10    19   0.27011E-04
  0.54730E+10    19   0.27011E-04
  0.54740E+10    19   0.27011E-04
  0.54750E+10    19   0.27011E-04
  0.54760E+10    19   0.27011E-04
  0.54770E+10    19   0.27011E-04
  0.54780E+10    19   0.27011E-04
  0.54790E+10    19   0.27011E-04
  0.54800E+10    19   0.27011E-04
  0.54810E+10    19   0.27011E-04
  0.54820E+10    19   0.27011E-04
  0.54830E+10    19   0.27011E-04
  0.54840E+10    19   0.27011E-04
  0.54850E+10    19   0.27011E-04
  0.54860E+10    19   0.27011E-04
  0.54870E+10    19   0.27011E-04
  0.54880E+10    19   0.27011E-04
  0.54890E+10    19   0.27011E-04
  0.54900E+10    19   0.27011E-04
  0.54910E+10    19   0.27011E-04
  0.54920E+10    19   0.27011E-04
  0.54930E+10    19   0.27011E-04
  0.54940E+10    19   0.27011E-04
  0.54950E+10    19   0.27011E-04
  0.54960E+10    19   0.27011E-04
  0.54970E+10    19   0.27011E-04
  0.54980E+10    19   0.27011E-04
  0.54990E+10    19   0.27011E-04
  0.55000E+10    19   0.27011E-04
  0.55010E+10    19   0.27011E-04
  0.55020E+10    19   0.27011E-04
  0.55030E+10    19   0.27011E-04
  0.55040E+10    19   0.27011E-04
  0.55050E+10    19   0.27011E-04
  0.55060E+10    19   0.27011E-04
  0.55070E+10    19   0.27011E-04
  0.55080E+10    19   0.27011E-04
  0.55090E+10    19   0.27011E-04
  0.55100E+10    19   0.27011E-04
  0.55110E+10    19   0.27011E-04
  0.55120E+10    19   0.27011E-04
  0.55130E+10    19   0.27011E-04
  0.55140E+10    19   0.27011E-04
  0.55150E+10    19   0.27011E-04
  0.55160E+10    19   0.27011E-04
  0.55170E+10    19   0.27011E-04
  0.55180E+10    19   0.27011E-04
  0.55190E+10    19   0.27011E-04
  0.55200E+10    19   0.27011E-04
  0.55210E+10    19   0.27011E-04
  0.55220E+10    19   0.27011E-04
  0.55230E+10    19   0.27011E-04
  0.55240E+10    19   0.27011E-04
  0.55250E+10    19   0.27011E-04
  0.55260E+10    19   0.27011E-04
  0.55270E+10    19   0.27011E-04
  0.55280E+10    19   0.27011E-04
  0.55290E+10    19   0.27011E-04
  0.55300E+10    19   0.27011E-04
  0.55310E+10    19   0.27011E-04
  0.55320E+10    19   0.27011E-04
  0.55330E+10    19   0.27011E-04
  0.55340E+10    19   0.27011E-04
  0.55350E+10    19   0.27011E-04
  0.55360E+10    19   0.27011E-04
  0.55370E+10    19   0.27011E-04
  0.55380E+10    19   0.27011E-04
  0.55390E+10    19   0.27011E-04
  0.55400E+10    19   0.27011E-04
  0.55410E+10    19   0.27011E-04
  0.55420E+10    19   0.27011E-04
  0.55430E+10    19   0.27011E-04
  0.55440E+10    19   0.27011E-04
  0.55450E+10    19   0.27011E-04
  0.55460E+10    19   0.27011E-04
  0.55470E+10    19   0.27011E-04
  0.55480E+10    19   0.27011E-04
  0.55490E+10    19   0.27011E-04
  0.55500E+10    19   0.27011E-04
  0.55510E+10    19   0.27011E-04
  0.55520E+10    19   0.27011E-04
  0.55530E+10    19   0.27011E-04
  0.55540E+10    19   0.27011E-04
  0.55550E+10    19   0.27011E-04
  0.55560E+10    19   0.27011E-04
  0.55570E+10    19   0.27011E-04
  0.55580E+10    19   0.27011E-04
  0.55590E+10    19   0.27011E-04
  0.55600E+10    19   0.27011E-04
  0.55610E+10    19   0.27011E-04
  0.55620E+10    19   0.27011E-04
  0.55630E+10    19   0.27011E-04
  0.55640E+10    19   0.27011E-04
  0.55650E+10    19   0.27011E-04
  0.55660E+10    19   0.27011E-04
  0.55670E+10    19   0.27011E-04
  0.55680E+10    19   0.27011E-04
  0.55690E+10    19   0.27011E-04
  0.55700E+10    19   0.27011E-04
  0.55710E+10    19   0.27011E-04
  0.55720E+10    19   0.27011E-04
  0.55730E+10    19   0.27011E-04
  0.55740E+10    19   0.27011E-04
  0.55750E+10    19   0.27011E-04
  0.55760E+10    19   0.27011E-04
  0.55770E+10    19   0.27011E-04
  0.55780E+10    19   0.27011E-04
  0.55790E+10    19   0.27011E-04
  0.55800E+10    19   0.27011E-04
  0.55810E+10    19   0.27011E-04
  0.55820E+10    19   0.27011E-04
  0.55830E+10    19   0.27079E-04
  0.55840E+10    19   0.27079E-04
  0.55850E+10    19   0.27079E-04
  0.55860E+10    19   0.27079E-04
  0.55870E+10    19   0.27079E-04
  0.55880E+10    19   0.27079E-04
  0.55890E+10    19   0.27079E-04
  0.55900E+10    19   0.27079E-04
  0.55910E+10    19   0.27079E-04
  0.55920E+10    19   0.27079E-04
  0.55930E+10    19   0.27079E-04
  0.55940E+10    19   0.27079E-04
  0.55950E+10    19   0.27079E-04
  0.55960E+10    19   0.27079E-04
  0.55970E+10    19   0.27079E-04
  0.55980E+10    19   0.27079E-04
  0.55990E+10    19   0.27079E-04
  0.56000E+10    19   0.27079E-04
  0.56010E+10    19   0.27079E-04
  0.56020E+10    19   0.27079E-04
  0.56030E+10    19   0.27079E-04
  0.56040E+10    19   0.27079E-04
  0.56050E+10    19   0.27079E-04
  0.56060E+10    19   0.27079E-04
  0.56070E+10    19   0.27079E-04
  0.56080E+10    19   0.27079E-04
  0.56090E+10    19   0.27079E-04
  0.56100E+10    19   0.27079E-04
  0.56110E+10    19   0.27079E-04
  0.56120E+10    19   0.27079E-04
  0.56130E+10    19   0.27079E-04
  0.56140E+10    19   0.27079E-04
  0.56150E+10    19   0.27079E-04
  0.56160E+10    19   0.27079E-04
  0.56170E+10    19   0.27079E-04
  0.56180E+10    19   0.27079E-04
  0.56190E+10    19   0.27079E-04
  0.56200E+10    19   0.27079E-04
  0.56210E+10    19   0.27079E-04
  0.56220E+10    19   0.27079E-04
  0.56230E+10    19   0.27079E-04
  0.56240E+10    19   0.27079E-04
  0.56250E+10    19   0.27079E-04
  0.56260E+10    19   0.27079E-04
  0.56270E+10    19   0.27079E-04
  0.56280E+10    19   0.27079E-04
  0.56290E+10    19   0.27079E-04
  0.56300E+10    19   0.27079E-04
  0.56310E+10    19   0.27079E-04
  0.56320E+10    19   0.27079E-04
  0.56330E+10    19   0.27079E-04
  0.56340E+10    19   0.27079E-04
  0.56350E+10    19   0.27079E-04
  0.56360E+10    19   0.27079E-04
  0.56370E+10    19   0.27079E-04
  0.56380E+10    19   0.27079E-04
  0.56390E+10    19   0.27079E-04
  0.56400E+10    19   0.27079E-04
  0.56410E+10    19   0.27079E-04
  0.56420E+10    19   0.27079E-04
  0.56430E+10    19   0.27079E-04
  0.56440E+10    19   0.27079E-04
  0.56450E+10    19   0.27079E-04
  0.56460E+10    19   0.27079E-04
  0.56470E+10    19   0.27079E-04
  0.56480E+10    19   0.27079E-04
  0.56490E+10    19   0.27079E-04
  0.56500E+10    19   0.27079E-04
  0.56510E+10    19   0.27079E-04
  0.56520E+10    19   0.27079E-04
  0.56530E+10    19   0.27079E-04
  0.56540E+10    19   0.27079E-04
  0.56550E+10    19   0.27079E-04
  0.56560E+10    19   0.27079E-04
  0.56570E+10    19   0.27079E-04
  0.56580E+10    19   0.27079E-04
  0.56590E+10    19   0.27079E-04
  0.56600E+10    19   0.27079E-04
  0.56610E+10    19   0.27079E-04
  0.56620E+10    19   0.27079E-04
  0.56630E+10    19   0.27079E-04
  0.56640E+10    19   0.27079E-04
  0.56650E+10    19   0.27079E-04
  0.56660E+10    19   0.27079E-04
  0.56670E+10    19   0.27079E-04
  0.56680E+10    19   0.27079E-04
  0.56690E+10    19   0.27079E-04
  0.56700E+10    19   0.27079E-04
  0.56710E+10    19   0.27079E-04
  0.56720E+10    19   0.27079E-04
  0.56730E+10    19   0.27079E-04
  0.56740E+10    19   0.27079E-04
  0.56750E+10    19   0.27079E-04
  0.56760E+10    19   0.27079E-04
  0.56770E+10    19   0.27079E-04
  0.56780E+10    19   0.27079E-04
  0.56790E+10    19   0.27079E-04
  0.56800E+10    19   0.27079E-04
  0.56810E+10    19   0.27079E-04
  0.56820E+10    19   0.27079E-04
  0.56830E+10    19   0.27079E-04
  0.56840E+10    19   0.27079E-04
  0.56850E+10    18   0.27079E-04
  0.56860E+10    18   0.27079E-04
  0.56870E+10    18   0.27079E-04
  0.56880E+10    18   0.27079E-04
  0.56890E+10    18   0.27079E-04
  0.56900E+10    18   0.27079E-04
  0.56910E+10    18   0.27079E-04
  0.56920E+10    18   0.27079E-04
  0.56930E+10    18   0.27079E-04
  0.56940E+10    18   0.27079E-04
  0.56950E+10    18   0.27079E-04
  0.56960E+10    18   0.27079E-04
  0.56970E+10    18   0.27079E-04
  0.56980E+10    18   0.27079E-04
  0.56990E+10    18   0.27079E-04
  0.57000E+10    18   0.27079E-04
  0.57010E+10    18   0.27079E-04
  0.57020E+10    18   0.27079E-04
  0.57030E+10    18   0.27079E-04
  0.57040E+10    18   0.27079E-04
  0.57050E+10    18   0.27079E-04
  0.57060E+10    18   0.27079E-04
  0.57070E+10    18   0.27079E-04
  0.57080E+10    18   0.27079E-04
  0.57090E+10    18   0.27079E-04
  0.57100E+10    18   0.27079E-04
  0.57110E+10    18   0.27079E-04
  0.57120E+10    18   0.27079E-04
  0.57130E+10    18   0.27079E-04
  0.57140E+10    18   0.27079E-04
  0.57150E+10    18   0.27079E-04
  0.57160E+10    18   0.27079E-04
  0.57170E+10    18   0.27079E-04
  0.57180E+10    18   0.27079E-04
  0.57190E+10    18   0.27079E-04
  0.57200E+10    18   0.27079E-04
  0.57210E+10    18   0.27079E-04
  0.57220E+10    18   0.27079E-04
  0.57230E+10    18   0.27079E-04
  0.57240E+10    18   0.27079E-04
  0.57250E+10    18   0.27079E-04
  0.57260E+10    18   0.27079E-04
  0.57270E+10    18   0.27079E-04
  0.57280E+10    18   0.27079E-04
  0.57290E+10    18   0.27079E-04
  0.57300E+10    18   0.27079E-04
  0.57310E+10    18   0.27079E-04
  0.57320E+10    18   0.27079E-04
  0.57330E+10    18   0.27079E-04
  0.57340E+10    18   0.27079E-04
  0.57350E+10    18   0.27079E-04
  0.57360E+10    18   0.27079E-04
  0.57370E+10    18   0.27079E-04
  0.57380E+10    18   0.27079E-04
  0.57390E+10    18   0.27079E-04
  0.57400E+10    18   0.27079E-04
  0.57410E+10    18   0.27079E-04
  0.57420E+10    18   0.27079E-04
  0.57430E+10    18   0.27079E-04
  0.57440E+10    18   0.27079E-04
  0.57450E+10    18   0.27079E-04
  0.57460E+10    18   0.27079E-04
  0.57470E+10    18   0.27079E-04
  0.57480E+10    18   0.27079E-04
  0.57490E+10    18   0.27079E-04
  0.57500E+10    18   0.27079E-04
  0.57510E+10    18   0.27079E-04
  0.57520E+10    18   0.27079E-04
  0.57530E+10    18   0.27079E-04
  0.57540E+10    18   0.27079E-04
  0.57550E+10    18   0.27079E-04
  0.57560E+10    18   0.27079E-04
  0.57570E+10    18   0.27079E-04
  0.57580E+10    18   0.27079E-04
  0.57590E+10    18   0.27079E-04
  0.57600E+10    18   0.27079E-04
  0.57610E+10    18   0.27079E-04
  0.57620E+10    18   0.27079E-04
  0.57630E+10    18   0.27079E-04
  0.57640E+10    18   0.27079E-04
  0.57650E+10    18   0.27079E-04
  0.57660E+10    18   0.27079E-04
  0.57670E+10    18   0.27079E-04
  0.57680E+10    18   0.27079E-04
  0.57690E+10    18   0.27079E-04
  0.57700E+10    18   0.27079E-04
  0.57710E+10    18   0.27079E-04
  0.57720E+10    18   0.27079E-04
  0.57730E+10    18   0.27079E-04
  0.57740E+10    18   0.27079E-04
  0.57750E+10    18   0.27079E-04
  0.57760E+10    18   0.27079E-04
  0.57770E+10    18   0.27079E-04
  0.57780E+10    18   0.27079E-04
  0.57790E+10    18   0.27079E-04
  0.57800E+10    18   0.27079E-04
  0.57810E+10    18   0.27079E-04
  0.57820E+10    18   0.27079E-04
  0.57830E+10    18   0.27079E-04
  0.57840E+10    18   0.27079E-04
  0.57850E+10    18   0.27079E-04
  0.57860E+10    18   0.27079E-04
  0.57870E+10    18   0.27079E-04
  0.57880E+10    18   0.27079E-04
  0.57890E+10    18   0.27079E-04
  0.57900E+10    18   0.27079E-04
  0.57910E+10    18   0.27079E-04
  0.57920E+10    18   0.27079E-04
  0.57930E+10    18   0.27079E-04
  0.57940E+10    18   0.27079E-04
  0.57950E+10    18   0.27079E-04
  0.57960E+10    18   0.27079E-04
  0.57970E+10    18   0.27079E-04
  0.57980E+10    18   0.27079E-04
  0.57990E+10    18   0.27079E-04
  0.58000E+10    18   0.27079E-04
  0.58010E+10    18   0.27079E-04
  0.58020E+10    18   0.27079E-04
  0.58030E+10    18   0.27079E-04
  0.58040E+10    18   0.27079E-04
  0.58050E+10    18   0.27079E-04
  0.58060E+10    18   0.27079E-04
  0.58070E+10    18   0.27079E-04
  0.58080E+10    18   0.27079E-04
  0.58090E+10    18   0.27079E-04
  0.58100E+10    18   0.27079E-04
  0.58110E+10    18   0.27079E-04
  0.58120E+10    18   0.27079E-04
  0.58130E+10    18   0.27079E-04
  0.58140E+10    18   0.27079E-04
  0.58150E+10    18   0.27079E-04
  0.58160E+10    18   0.27079E-04
  0.58170E+10    18   0.27079E-04
  0.58180E+10    18   0.27079E-04
  0.58190E+10    18   0.27079E-04
  0.58200E+10    18   0.27079E-04
  0.58210E+10    18   0.27079E-04
  0.58220E+10    18   0.27079E-04
  0.58230E+10    18   0.27079E-04
  0.58240E+10    18   0.27079E-04
  0.58250E+10    18   0.27079E-04
  0.58260E+10    18   0.27079E-04
  0.58270E+10    18   0.27079E-04
  0.58280E+10    18   0.27079E-04
  0.58290E+10    18   0.27079E-04
  0.58300E+10    18   0.27079E-04
  0.58310E+10    18   0.27079E-04
  0.58320E+10    18   0.27079E-04
  0.58330E+10    18   0.27079E-04
  0.58340E+10    18   0.27079E-04
  0.58350E+10    18   0.27079E-04
  0.58360E+10    18   0.27079E-04
  0.58370E+10    18   0.27079E-04
  0.58380E+10    18   0.27079E-04
  0.58390E+10    18   0.27079E-04
  0.58400E+10    18   0.27079E-04
  0.58410E+10    18   0.27079E-04
  0.58420E+10    18   0.27079E-04
  0.58430E+10    18   0.27079E-04
  0.58440E+10    18   0.27079E-04
  0.58450E+10    18   0.27079E-04
  0.58460E+10    18   0.27079E-04
  0.58470E+10    18   0.27079E-04
  0.58480E+10    18   0.27079E-04
  0.58490E+10    18   0.27079E-04
  0.58500E+10    18   0.27079E-04
  0.58510E+10    18   0.27079E-04
  0.58520E+10    18   0.27079E-04
  0.58530E+10    18   0.27079E-04
  0.58540E+10    18   0.27079E-04
  0.58550E+10    18   0.27079E-04
  0.58560E+10    18   0.27079E-04
  0.58570E+10    18   0.27079E-04
  0.58580E+10    18   0.27079E-04
  0.58590E+10    18   0.27079E-04
  0.58600E+10    18   0.27079E-04
  0.58610E+10    18   0.27079E-04
  0.58620E+10    18   0.27079E-04
  0.58630E+10    18   0.27079E-04
  0.58640E+10    18   0.27079E-04
  0.58650E+10    18   0.27079E-04
  0.58660E+10    18   0.27079E-04
  0.58670E+10    18   0.27079E-04
  0.58680E+10    18   0.27079E-04
  0.58690E+10    18   0.27079E-04
  0.58700E+10    17   0.27079E-04
  0.58710E+10    17   0.27079E-04
  0.58720E+10    17   0.27079E-04
  0.58730E+10    17   0.27079E-04
  0.58740E+10    17   0.27079E-04
  0.58750E+10    17   0.27079E-04
  0.58760E+10    17   0.27079E-04
  0.58770E+10    17   0.27079E-04
  0.58780E+10    17   0.27079E-04
  0.58790E+10    17   0.27079E-04
  0.58800E+10    17   0.27079E-04
  0.58810E+10    17   0.27079E-04
  0.58820E+10    17   0.27079E-04
  0.58830E+10    17   0.27079E-04
  0.58840E+10    17   0.27079E-04
  0.58850E+10    17   0.27079E-04
  0.58860E+10    17   0.27079E-04
  0.58870E+10    17   0.27079E-04
  0.58880E+10    17   0.27079E-04
  0.58890E+10    17   0.27079E-04
  0.58900E+10    17   0.27079E-04
  0.58910E+10    17   0.27079E-04
  0.58920E+10    17   0.27079E-04
  0.58930E+10    17   0.27079E-04
  0.58940E+10    17   0.27079E-04
  0.58950E+10    17   0.27079E-04
  0.58960E+10    17   0.27079E-04
  0.58970E+10    17   0.27079E-04
  0.58980E+10    17   0.27079E-04
  0.58990E+10    17   0.27079E-04
  0.59000E+10    17   0.27079E-04
  0.59010E+10    17   0.27079E-04
  0.59020E+10    17   0.27079E-04
