 time (at Rp)  nbod    mass/mp
  0.89580E+10    12   0.51127E-04
  0.89590E+10    12   0.51127E-04
  0.89600E+10    12   0.51127E-04
  0.89610E+10    12   0.51127E-04
  0.89620E+10    12   0.51127E-04
  0.89630E+10    12   0.51127E-04
  0.89640E+10    12   0.51127E-04
  0.89650E+10    12   0.51127E-04
  0.89660E+10    12   0.51127E-04
  0.89670E+10    12   0.51127E-04
  0.89680E+10    12   0.51127E-04
  0.89690E+10    12   0.51127E-04
  0.89700E+10    12   0.51127E-04
  0.89710E+10    12   0.51127E-04
  0.89720E+10    12   0.51127E-04
  0.89730E+10    12   0.51127E-04
  0.89740E+10    12   0.51127E-04
  0.89750E+10    12   0.51127E-04
  0.89760E+10    12   0.51127E-04
  0.89770E+10    12   0.51127E-04
  0.89780E+10    12   0.51127E-04
  0.89790E+10    12   0.51127E-04
  0.89800E+10    12   0.51127E-04
  0.89810E+10    12   0.51127E-04
  0.89820E+10    12   0.51127E-04
  0.89830E+10    12   0.51127E-04
  0.89840E+10    12   0.51127E-04
  0.89850E+10    12   0.51127E-04
  0.89860E+10    12   0.51127E-04
  0.89870E+10    12   0.51127E-04
  0.89880E+10    12   0.51127E-04
  0.89890E+10    12   0.51127E-04
  0.89900E+10    12   0.51127E-04
  0.89910E+10    12   0.51127E-04
  0.89920E+10    12   0.51127E-04
  0.89930E+10    12   0.51127E-04
  0.89940E+10    12   0.51127E-04
  0.89950E+10    12   0.51127E-04
  0.89960E+10    12   0.51127E-04
  0.89970E+10    12   0.51127E-04
  0.89980E+10    12   0.51127E-04
  0.89990E+10    12   0.51127E-04
  0.90000E+10    12   0.51127E-04
  0.90010E+10    12   0.51127E-04
  0.90020E+10    12   0.51127E-04
  0.90030E+10    12   0.51127E-04
  0.90040E+10    12   0.51127E-04
  0.90050E+10    12   0.51127E-04
  0.90060E+10    12   0.51127E-04
  0.90070E+10    12   0.51127E-04
  0.90080E+10    12   0.51127E-04
  0.90090E+10    12   0.51127E-04
  0.90100E+10    12   0.51127E-04
  0.90110E+10    12   0.51127E-04
  0.90120E+10    12   0.51127E-04
  0.90130E+10    12   0.51127E-04
  0.90140E+10    12   0.51127E-04
  0.90150E+10    12   0.51127E-04
  0.90160E+10    12   0.51127E-04
  0.90170E+10    12   0.51127E-04
  0.90180E+10    12   0.51127E-04
  0.90190E+10    12   0.51127E-04
  0.90200E+10    12   0.51127E-04
  0.90210E+10    12   0.51127E-04
  0.90220E+10    12   0.51127E-04
  0.90230E+10    12   0.51127E-04
  0.90240E+10    12   0.51127E-04
  0.90250E+10    12   0.51127E-04
  0.90260E+10    12   0.51127E-04
  0.90270E+10    12   0.51127E-04
  0.90280E+10    12   0.51127E-04
  0.90290E+10    12   0.51127E-04
  0.90300E+10    12   0.51127E-04
  0.90310E+10    12   0.51127E-04
  0.90320E+10    12   0.51127E-04
  0.90330E+10    12   0.51127E-04
  0.90340E+10    12   0.51127E-04
  0.90350E+10    12   0.51127E-04
  0.90360E+10    12   0.51127E-04
  0.90370E+10    12   0.51127E-04
  0.90380E+10    12   0.51127E-04
  0.90390E+10    12   0.51127E-04
  0.90400E+10    12   0.51127E-04
  0.90410E+10    12   0.51127E-04
  0.90420E+10    12   0.51127E-04
  0.90430E+10    12   0.51127E-04
  0.90440E+10    12   0.51127E-04
  0.90450E+10    12   0.51127E-04
  0.90460E+10    12   0.51127E-04
  0.90470E+10    12   0.51127E-04
  0.90480E+10    12   0.51127E-04
  0.90490E+10    12   0.51127E-04
  0.90500E+10    12   0.51127E-04
  0.90510E+10    12   0.51127E-04
  0.90520E+10    12   0.51127E-04
  0.90530E+10    12   0.51127E-04
  0.90540E+10    12   0.51127E-04
  0.90550E+10    12   0.51127E-04
  0.90560E+10    12   0.51127E-04
  0.90570E+10    12   0.51127E-04
  0.90580E+10    12   0.51127E-04
  0.90590E+10    12   0.51127E-04
  0.90600E+10    12   0.51127E-04
  0.90610E+10    12   0.51127E-04
  0.90620E+10    12   0.51127E-04
  0.90630E+10    12   0.51127E-04
  0.90640E+10    12   0.51127E-04
  0.90650E+10    12   0.51127E-04
  0.90660E+10    12   0.51127E-04
  0.90670E+10    12   0.51127E-04
  0.90680E+10    12   0.51127E-04
  0.90690E+10    12   0.51127E-04
  0.90700E+10    12   0.51127E-04
  0.90710E+10    12   0.51127E-04
  0.90720E+10    12   0.51127E-04
  0.90730E+10    12   0.51127E-04
  0.90740E+10    12   0.51127E-04
  0.90750E+10    12   0.51127E-04
  0.90760E+10    12   0.51127E-04
  0.90770E+10    12   0.51127E-04
  0.90780E+10    12   0.51127E-04
  0.90790E+10    12   0.51127E-04
  0.90800E+10    12   0.51127E-04
  0.90810E+10    12   0.51127E-04
  0.90820E+10    12   0.51127E-04
  0.90830E+10    12   0.51127E-04
  0.90840E+10    12   0.51127E-04
  0.90850E+10    12   0.51127E-04
  0.90860E+10    12   0.51127E-04
  0.90870E+10    12   0.51127E-04
  0.90880E+10    12   0.51127E-04
  0.90890E+10    12   0.51127E-04
  0.90900E+10    12   0.51127E-04
  0.90910E+10    12   0.51127E-04
  0.90920E+10    12   0.51127E-04
  0.90930E+10    12   0.51127E-04
  0.90940E+10    12   0.51127E-04
  0.90950E+10    12   0.51127E-04
  0.90960E+10    12   0.51127E-04
  0.90970E+10    12   0.51127E-04
  0.90980E+10    12   0.51127E-04
  0.90990E+10    12   0.51127E-04
  0.91000E+10    12   0.51127E-04
  0.91010E+10    12   0.51127E-04
  0.91020E+10    12   0.51127E-04
  0.91030E+10    12   0.51127E-04
  0.91040E+10    12   0.51127E-04
  0.91050E+10    12   0.51127E-04
  0.91060E+10    12   0.51127E-04
  0.91070E+10    12   0.51127E-04
  0.91080E+10    12   0.51127E-04
  0.91090E+10    12   0.51127E-04
  0.91100E+10    12   0.51127E-04
  0.91110E+10    12   0.51127E-04
  0.91120E+10    12   0.51127E-04
  0.91130E+10    12   0.51127E-04
  0.91140E+10    12   0.51127E-04
  0.91150E+10    12   0.51127E-04
  0.91160E+10    12   0.51127E-04
  0.91170E+10    12   0.51127E-04
  0.91180E+10    12   0.51127E-04
  0.91190E+10    12   0.51127E-04
  0.91200E+10    12   0.51127E-04
  0.91210E+10    12   0.51127E-04
  0.91220E+10    12   0.51127E-04
  0.91230E+10    12   0.51127E-04
  0.91240E+10    12   0.51127E-04
  0.91250E+10    12   0.51127E-04
  0.91260E+10    12   0.51127E-04
  0.91270E+10    12   0.51127E-04
  0.91280E+10    12   0.51127E-04
  0.91290E+10    12   0.51127E-04
  0.91300E+10    12   0.51127E-04
  0.91310E+10    12   0.51127E-04
  0.91320E+10    12   0.51127E-04
  0.91330E+10    12   0.51127E-04
  0.91340E+10    12   0.51127E-04
  0.91350E+10    12   0.51127E-04
  0.91360E+10    12   0.51127E-04
  0.91370E+10    12   0.51127E-04
  0.91380E+10    12   0.51127E-04
  0.91390E+10    12   0.51127E-04
  0.91400E+10    12   0.51127E-04
  0.91410E+10    12   0.51127E-04
  0.91420E+10    12   0.51127E-04
  0.91430E+10    12   0.51127E-04
  0.91440E+10    11   0.51127E-04
  0.91450E+10    11   0.51127E-04
  0.91460E+10    11   0.51127E-04
  0.91470E+10    11   0.51127E-04
  0.91480E+10    11   0.51127E-04
  0.91490E+10    11   0.51127E-04
  0.91500E+10    11   0.51127E-04
  0.91510E+10    11   0.51127E-04
  0.91520E+10    11   0.51127E-04
  0.91530E+10    11   0.51127E-04
  0.91540E+10    11   0.51127E-04
  0.91550E+10    11   0.51127E-04
  0.91560E+10    11   0.51127E-04
  0.91570E+10    11   0.51127E-04
  0.91580E+10    11   0.51127E-04
  0.91590E+10    11   0.51127E-04
  0.91600E+10    11   0.51127E-04
  0.91610E+10    11   0.51127E-04
  0.91620E+10    11   0.51127E-04
  0.91630E+10    11   0.51127E-04
  0.91640E+10    11   0.51127E-04
  0.91650E+10    11   0.51127E-04
  0.91660E+10    11   0.51127E-04
  0.91670E+10    11   0.51127E-04
  0.91680E+10    11   0.51127E-04
  0.91690E+10    11   0.51127E-04
  0.91700E+10    11   0.51127E-04
  0.91710E+10    11   0.51127E-04
  0.91720E+10    11   0.51127E-04
  0.91730E+10    11   0.51127E-04
  0.91740E+10    11   0.51127E-04
  0.91750E+10    11   0.51127E-04
  0.91760E+10    11   0.51127E-04
  0.91770E+10    11   0.51127E-04
  0.91780E+10    11   0.51127E-04
  0.91790E+10    11   0.51127E-04
  0.91800E+10    11   0.51127E-04
  0.91810E+10    11   0.51127E-04
  0.91820E+10    11   0.51127E-04
  0.91830E+10    11   0.51127E-04
  0.91840E+10    11   0.51127E-04
  0.91850E+10    11   0.51127E-04
  0.91860E+10    11   0.51127E-04
  0.91870E+10    11   0.51127E-04
  0.91880E+10    11   0.51127E-04
  0.91890E+10    11   0.51127E-04
  0.91900E+10    11   0.51127E-04
  0.91910E+10    11   0.51127E-04
  0.91920E+10    11   0.51127E-04
  0.91930E+10    11   0.51127E-04
  0.91940E+10    11   0.51127E-04
  0.91950E+10    11   0.51127E-04
  0.91960E+10    11   0.51127E-04
  0.91970E+10    11   0.51127E-04
  0.91980E+10    11   0.51127E-04
  0.91990E+10    11   0.51127E-04
  0.92000E+10    11   0.51127E-04
  0.92010E+10    11   0.51127E-04
  0.92020E+10    11   0.51127E-04
  0.92030E+10    11   0.51127E-04
  0.92040E+10    11   0.51127E-04
  0.92050E+10    11   0.51127E-04
  0.92060E+10    11   0.51127E-04
  0.92070E+10    11   0.51127E-04
  0.92080E+10    11   0.51127E-04
  0.92090E+10    11   0.51127E-04
  0.92100E+10    11   0.51127E-04
  0.92110E+10    11   0.51127E-04
  0.92120E+10    11   0.51127E-04
  0.92130E+10    11   0.51127E-04
  0.92140E+10    11   0.51127E-04
  0.92150E+10    11   0.51127E-04
  0.92160E+10    11   0.51127E-04
  0.92170E+10    11   0.51127E-04
  0.92180E+10    11   0.51127E-04
  0.92190E+10    11   0.51127E-04
  0.92200E+10    11   0.51127E-04
  0.92210E+10    11   0.51127E-04
  0.92220E+10    11   0.51127E-04
  0.92230E+10    11   0.51127E-04
  0.92240E+10    11   0.51127E-04
  0.92250E+10    11   0.51127E-04
  0.92260E+10    11   0.51127E-04
  0.92270E+10    11   0.51127E-04
  0.92280E+10    11   0.51127E-04
  0.92290E+10    11   0.51127E-04
  0.92300E+10    11   0.51127E-04
  0.92310E+10    11   0.51127E-04
  0.92320E+10    11   0.51127E-04
  0.92330E+10    11   0.51127E-04
  0.92340E+10    11   0.51127E-04
  0.92350E+10    11   0.51127E-04
  0.92360E+10    11   0.51127E-04
  0.92370E+10    11   0.51127E-04
  0.92380E+10    11   0.51127E-04
  0.92390E+10    11   0.51127E-04
  0.92400E+10    11   0.51127E-04
  0.92410E+10    11   0.51127E-04
  0.92420E+10    11   0.51127E-04
  0.92430E+10    11   0.51127E-04
  0.92440E+10    11   0.51127E-04
  0.92450E+10    11   0.51127E-04
  0.92460E+10    11   0.51127E-04
  0.92470E+10    11   0.51127E-04
  0.92480E+10    11   0.51127E-04
  0.92490E+10    11   0.51127E-04
  0.92500E+10    11   0.51127E-04
  0.92510E+10    11   0.51127E-04
  0.92520E+10    11   0.51127E-04
  0.92530E+10    11   0.51127E-04
  0.92540E+10    11   0.51127E-04
  0.92550E+10    11   0.51127E-04
  0.92560E+10    11   0.51127E-04
  0.92570E+10    11   0.51127E-04
  0.92580E+10    11   0.51127E-04
  0.92590E+10    11   0.51127E-04
  0.92600E+10    11   0.51127E-04
  0.92610E+10    11   0.51127E-04
  0.92620E+10    11   0.51127E-04
  0.92630E+10    11   0.51127E-04
  0.92640E+10    11   0.51127E-04
  0.92650E+10    11   0.51127E-04
  0.92660E+10    11   0.51127E-04
  0.92670E+10    11   0.51127E-04
  0.92680E+10    11   0.51127E-04
  0.92690E+10    11   0.51127E-04
  0.92700E+10    11   0.51127E-04
  0.92710E+10    11   0.51127E-04
  0.92720E+10    11   0.51127E-04
  0.92730E+10    11   0.51127E-04
  0.92740E+10    11   0.51127E-04
  0.92750E+10    11   0.51127E-04
  0.92760E+10    11   0.51127E-04
  0.92770E+10    11   0.51127E-04
  0.92780E+10    11   0.51127E-04
  0.92790E+10    11   0.51127E-04
  0.92800E+10    11   0.51127E-04
  0.92810E+10    11   0.51127E-04
  0.92820E+10    11   0.51127E-04
  0.92830E+10    11   0.51127E-04
  0.92840E+10    11   0.51127E-04
  0.92850E+10    11   0.51127E-04
  0.92860E+10    11   0.51127E-04
  0.92870E+10    11   0.51127E-04
  0.92880E+10    11   0.51127E-04
  0.92890E+10    11   0.51127E-04
  0.92900E+10    11   0.51127E-04
  0.92910E+10    11   0.51127E-04
  0.92920E+10    11   0.51127E-04
  0.92930E+10    11   0.51127E-04
  0.92940E+10    11   0.51127E-04
  0.92950E+10    11   0.51127E-04
  0.92960E+10    11   0.51127E-04
  0.92970E+10    11   0.51127E-04
  0.92980E+10    11   0.51127E-04
  0.92990E+10    11   0.51127E-04
  0.93000E+10    11   0.51127E-04
  0.93010E+10    11   0.51127E-04
  0.93020E+10    11   0.51127E-04
  0.93030E+10    11   0.51127E-04
  0.93040E+10    11   0.51127E-04
  0.93050E+10    11   0.51127E-04
  0.93060E+10    11   0.51127E-04
  0.93070E+10    11   0.51127E-04
  0.93080E+10    11   0.51127E-04
  0.93090E+10    11   0.51127E-04
  0.93100E+10    11   0.51127E-04
  0.93110E+10    11   0.51127E-04
  0.93120E+10    11   0.51127E-04
  0.93130E+10    11   0.51127E-04
  0.93140E+10    11   0.51127E-04
  0.93150E+10    11   0.51127E-04
  0.93160E+10    11   0.51127E-04
  0.93170E+10    11   0.51127E-04
  0.93180E+10    11   0.51127E-04
  0.93190E+10    11   0.51127E-04
  0.93200E+10    11   0.51127E-04
  0.93210E+10    11   0.51127E-04
  0.93220E+10    11   0.51127E-04
  0.93230E+10    11   0.51127E-04
  0.93240E+10    11   0.51127E-04
  0.93250E+10    11   0.51127E-04
  0.93260E+10    11   0.51127E-04
  0.93270E+10    11   0.51127E-04
  0.93280E+10    11   0.51127E-04
  0.93290E+10    11   0.51127E-04
  0.93300E+10    11   0.51127E-04
  0.93310E+10    11   0.51127E-04
  0.93320E+10    11   0.51127E-04
  0.93330E+10    11   0.51127E-04
  0.93340E+10    11   0.51127E-04
  0.93350E+10    11   0.51127E-04
  0.93360E+10    11   0.51127E-04
  0.93370E+10    11   0.51127E-04
  0.93380E+10    11   0.51127E-04
  0.93390E+10    11   0.51127E-04
  0.93400E+10    11   0.51127E-04
  0.93410E+10    11   0.51127E-04
  0.93420E+10    11   0.51127E-04
  0.93430E+10    11   0.51127E-04
  0.93440E+10    11   0.51127E-04
  0.93450E+10    11   0.51127E-04
  0.93460E+10    11   0.51127E-04
  0.93470E+10    11   0.51127E-04
  0.93480E+10    11   0.51127E-04
  0.93490E+10    11   0.51127E-04
  0.93500E+10    11   0.51127E-04
  0.93510E+10    11   0.51127E-04
  0.93520E+10    11   0.51127E-04
  0.93530E+10    11   0.51127E-04
  0.93540E+10    11   0.51127E-04
  0.93550E+10    11   0.51127E-04
  0.93560E+10    11   0.51127E-04
  0.93570E+10    11   0.51127E-04
  0.93580E+10    11   0.51127E-04
  0.93590E+10    11   0.51127E-04
  0.93600E+10    11   0.51127E-04
  0.93610E+10    11   0.51127E-04
  0.93620E+10    11   0.51127E-04
  0.93630E+10    11   0.51127E-04
  0.93640E+10    11   0.51127E-04
  0.93650E+10    11   0.51127E-04
  0.93660E+10    11   0.51127E-04
  0.93670E+10    11   0.51127E-04
  0.93680E+10    11   0.51127E-04
  0.93690E+10    11   0.51127E-04
  0.93700E+10    11   0.51127E-04
  0.93710E+10    11   0.51127E-04
  0.93720E+10    11   0.51127E-04
  0.93730E+10    11   0.51127E-04
  0.93740E+10    11   0.51127E-04
  0.93750E+10    11   0.51127E-04
  0.93760E+10    11   0.51127E-04
  0.93770E+10    11   0.51127E-04
  0.93780E+10    11   0.51127E-04
  0.93790E+10    11   0.51127E-04
  0.93800E+10    11   0.51127E-04
  0.93810E+10    11   0.51127E-04
  0.93820E+10    11   0.51127E-04
  0.93830E+10    11   0.51127E-04
  0.93840E+10    11   0.51127E-04
  0.93850E+10    11   0.51127E-04
  0.93860E+10    11   0.51127E-04
  0.93870E+10    11   0.51127E-04
  0.93880E+10    11   0.51127E-04
  0.93890E+10    11   0.51127E-04
  0.93900E+10    11   0.51127E-04
  0.93910E+10    11   0.51127E-04
  0.93920E+10    11   0.51127E-04
  0.93930E+10    11   0.51127E-04
  0.93940E+10    11   0.51127E-04
  0.93950E+10    11   0.51127E-04
  0.93960E+10    11   0.51127E-04
  0.93970E+10    11   0.51127E-04
  0.93980E+10    11   0.51127E-04
  0.93990E+10    11   0.51127E-04
  0.94000E+10    11   0.51127E-04
  0.94010E+10    11   0.51127E-04
  0.94020E+10    11   0.51127E-04
  0.94030E+10    11   0.51127E-04
  0.94040E+10    11   0.51127E-04
  0.94050E+10    11   0.51127E-04
  0.94060E+10    11   0.51127E-04
  0.94070E+10    11   0.51127E-04
  0.94080E+10    11   0.51127E-04
  0.94090E+10    11   0.51127E-04
  0.94100E+10    11   0.51127E-04
  0.94110E+10    11   0.51127E-04
  0.94120E+10    11   0.51127E-04
  0.94130E+10    11   0.51127E-04
  0.94140E+10    11   0.51127E-04
  0.94150E+10    11   0.51127E-04
  0.94160E+10    11   0.51127E-04
  0.94170E+10    11   0.51127E-04
  0.94180E+10    11   0.51127E-04
  0.94190E+10    11   0.51127E-04
  0.94200E+10    11   0.51127E-04
  0.94210E+10    11   0.51127E-04
  0.94220E+10    11   0.51127E-04
  0.94230E+10    11   0.51127E-04
  0.94240E+10    11   0.51127E-04
  0.94250E+10    11   0.51127E-04
  0.94260E+10    11   0.51127E-04
  0.94270E+10    11   0.51127E-04
  0.94280E+10    11   0.51127E-04
  0.94290E+10    11   0.51127E-04
  0.94300E+10    11   0.51127E-04
  0.94310E+10    11   0.51127E-04
  0.94320E+10    11   0.51127E-04
  0.94330E+10    11   0.51127E-04
  0.94340E+10    11   0.51127E-04
  0.94350E+10    11   0.51127E-04
  0.94360E+10    11   0.51127E-04
  0.94370E+10    11   0.51127E-04
  0.94380E+10    11   0.51127E-04
  0.94390E+10    11   0.51127E-04
  0.94400E+10    11   0.51127E-04
  0.94410E+10    11   0.51127E-04
  0.94420E+10    11   0.51127E-04
  0.94430E+10    11   0.51127E-04
  0.94440E+10    11   0.51127E-04
  0.94450E+10    11   0.51127E-04
  0.94460E+10    11   0.51127E-04
  0.94470E+10    11   0.51127E-04
  0.94480E+10    11   0.51127E-04
  0.94490E+10    11   0.51127E-04
  0.94500E+10    11   0.51127E-04
  0.94510E+10    11   0.51127E-04
  0.94520E+10    11   0.51127E-04
  0.94530E+10    11   0.51127E-04
  0.94540E+10    11   0.51127E-04
  0.94550E+10    11   0.51127E-04
  0.94560E+10    11   0.51127E-04
  0.94570E+10    11   0.51127E-04
  0.94580E+10    11   0.51127E-04
  0.94590E+10    11   0.51127E-04
  0.94600E+10    11   0.51127E-04
  0.94610E+10    11   0.51127E-04
  0.94620E+10    11   0.51127E-04
  0.94630E+10    11   0.51127E-04
  0.94640E+10    11   0.51127E-04
  0.94650E+10    11   0.51127E-04
  0.94660E+10    11   0.51127E-04
  0.94670E+10    11   0.51127E-04
  0.94680E+10    11   0.51127E-04
  0.94690E+10    11   0.51127E-04
  0.94700E+10    11   0.51127E-04
  0.94710E+10    11   0.51127E-04
  0.94720E+10    11   0.51127E-04
  0.94730E+10    11   0.51127E-04
  0.94740E+10    11   0.51127E-04
  0.94750E+10    11   0.51127E-04
  0.94760E+10    11   0.51127E-04
  0.94770E+10    11   0.51127E-04
  0.94780E+10    11   0.51127E-04
  0.94790E+10    11   0.51127E-04
  0.94800E+10    11   0.51127E-04
  0.94810E+10    11   0.51127E-04
  0.94820E+10    11   0.51127E-04
  0.94830E+10    11   0.51127E-04
  0.94840E+10    11   0.51127E-04
  0.94850E+10    11   0.51127E-04
  0.94860E+10    11   0.51127E-04
  0.94870E+10    11   0.51127E-04
  0.94880E+10    11   0.51127E-04
  0.94890E+10    11   0.51127E-04
  0.94900E+10    11   0.51127E-04
  0.94910E+10    11   0.51127E-04
  0.94920E+10    11   0.51127E-04
  0.94930E+10    11   0.51127E-04
  0.94940E+10    11   0.51127E-04
  0.94950E+10    11   0.51127E-04
  0.94960E+10    11   0.51127E-04
  0.94970E+10    11   0.51127E-04
  0.94980E+10    11   0.51127E-04
  0.94990E+10    11   0.51127E-04
  0.95000E+10    11   0.51127E-04
  0.95010E+10    11   0.51127E-04
  0.95020E+10    11   0.51127E-04
  0.95030E+10    11   0.51127E-04
  0.95040E+10    11   0.51127E-04
  0.95050E+10    11   0.51127E-04
  0.95060E+10    11   0.51127E-04
  0.95070E+10    11   0.51127E-04
  0.95080E+10    11   0.51127E-04
  0.95090E+10    11   0.51127E-04
  0.95100E+10    11   0.51127E-04
  0.95110E+10    11   0.51127E-04
  0.95120E+10    11   0.51127E-04
  0.95130E+10    11   0.51127E-04
  0.95140E+10    11   0.51127E-04
  0.95150E+10    11   0.51127E-04
  0.95160E+10    11   0.51127E-04
  0.95170E+10    11   0.51127E-04
  0.95180E+10    11   0.51127E-04
  0.95190E+10    11   0.51127E-04
  0.95200E+10    11   0.51127E-04
  0.95210E+10    11   0.51127E-04
  0.95220E+10    11   0.51127E-04
  0.95230E+10    11   0.51127E-04
  0.95240E+10    11   0.51127E-04
  0.95250E+10    11   0.51127E-04
  0.95260E+10    11   0.51127E-04
  0.95270E+10    11   0.51127E-04
  0.95280E+10    11   0.51127E-04
  0.95290E+10    11   0.51127E-04
  0.95300E+10    11   0.51127E-04
  0.95310E+10    11   0.51127E-04
  0.95320E+10    11   0.51127E-04
  0.95330E+10    11   0.51127E-04
  0.95340E+10    11   0.51127E-04
  0.95350E+10    11   0.51127E-04
  0.95360E+10    11   0.51127E-04
  0.95370E+10    11   0.51127E-04
  0.95380E+10    11   0.51127E-04
  0.95390E+10    11   0.51127E-04
  0.95400E+10    11   0.51127E-04
  0.95410E+10    11   0.51127E-04
  0.95420E+10    11   0.51127E-04
  0.95430E+10    11   0.51127E-04
  0.95440E+10    11   0.51127E-04
  0.95450E+10    11   0.51127E-04
  0.95460E+10    11   0.51127E-04
  0.95470E+10    11   0.51127E-04
  0.95480E+10    11   0.51127E-04
  0.95490E+10    11   0.51127E-04
  0.95500E+10    11   0.51127E-04
  0.95510E+10    11   0.51127E-04
  0.95520E+10    11   0.51127E-04
  0.95530E+10    11   0.51127E-04
  0.95540E+10    11   0.51127E-04
  0.95550E+10    11   0.51127E-04
  0.95560E+10    11   0.51127E-04
  0.95570E+10    11   0.51127E-04
  0.95580E+10    11   0.51127E-04
  0.95590E+10    11   0.51127E-04
  0.95600E+10    11   0.51127E-04
  0.95610E+10    11   0.51127E-04
  0.95620E+10    11   0.51127E-04
  0.95630E+10    11   0.51127E-04
  0.95640E+10    11   0.51127E-04
  0.95650E+10    11   0.51127E-04
  0.95660E+10    11   0.51127E-04
  0.95670E+10    11   0.51127E-04
  0.95680E+10    11   0.51127E-04
  0.95690E+10    11   0.51127E-04
  0.95700E+10    11   0.51127E-04
  0.95710E+10    11   0.51127E-04
  0.95720E+10    11   0.51127E-04
  0.95730E+10    11   0.51127E-04
  0.95740E+10    11   0.51127E-04
  0.95750E+10    11   0.51127E-04
  0.95760E+10    11   0.51127E-04
  0.95770E+10    11   0.51127E-04
  0.95780E+10    11   0.51127E-04
  0.95790E+10    11   0.51127E-04
  0.95800E+10    11   0.51127E-04
  0.95810E+10    11   0.51127E-04
  0.95820E+10    11   0.51127E-04
  0.95830E+10    11   0.51127E-04
  0.95840E+10    11   0.51127E-04
  0.95850E+10    11   0.51127E-04
  0.95860E+10    11   0.51127E-04
  0.95870E+10    11   0.51127E-04
  0.95880E+10    11   0.51127E-04
  0.95890E+10    11   0.51127E-04
  0.95900E+10    11   0.51127E-04
  0.95910E+10    11   0.51127E-04
  0.95920E+10    11   0.51127E-04
  0.95930E+10    11   0.51127E-04
  0.95940E+10    11   0.51127E-04
  0.95950E+10    11   0.51127E-04
  0.95960E+10    11   0.51127E-04
  0.95970E+10    11   0.51127E-04
  0.95980E+10    11   0.51127E-04
  0.95990E+10    11   0.51127E-04
  0.96000E+10    11   0.51127E-04
  0.96010E+10    11   0.51127E-04
  0.96020E+10    11   0.51127E-04
  0.96030E+10    11   0.51127E-04
  0.96040E+10    11   0.51127E-04
  0.96050E+10    11   0.51127E-04
  0.96060E+10    11   0.51127E-04
  0.96070E+10    11   0.51127E-04
  0.96080E+10    11   0.51127E-04
  0.96090E+10    11   0.51127E-04
  0.96100E+10    11   0.51127E-04
  0.96110E+10    11   0.51127E-04
  0.96120E+10    11   0.51127E-04
  0.96130E+10    11   0.51127E-04
  0.96140E+10    11   0.51127E-04
  0.96150E+10    11   0.51127E-04
  0.96160E+10    11   0.51127E-04
  0.96170E+10    11   0.51127E-04
  0.96180E+10    11   0.51127E-04
  0.96190E+10    11   0.51127E-04
  0.96200E+10    11   0.51127E-04
  0.96210E+10    11   0.51127E-04
  0.96220E+10    11   0.51127E-04
  0.96230E+10    11   0.51127E-04
  0.96240E+10    11   0.51127E-04
  0.96250E+10    11   0.51127E-04
  0.96260E+10    11   0.51127E-04
  0.96270E+10    11   0.51127E-04
  0.96280E+10    11   0.51127E-04
  0.96290E+10    11   0.51127E-04
  0.96300E+10    11   0.51127E-04
  0.96310E+10    11   0.51127E-04
  0.96320E+10    11   0.51127E-04
  0.96330E+10    11   0.51127E-04
  0.96340E+10    11   0.51127E-04
  0.96350E+10    11   0.51127E-04
  0.96360E+10    11   0.51127E-04
  0.96370E+10    11   0.51127E-04
  0.96380E+10    11   0.51127E-04
  0.96390E+10    11   0.51127E-04
  0.96400E+10    11   0.51127E-04
  0.96410E+10    11   0.51127E-04
  0.96420E+10    11   0.51127E-04
  0.96430E+10    11   0.51127E-04
  0.96440E+10    11   0.51127E-04
  0.96450E+10    11   0.51127E-04
  0.96460E+10    11   0.51127E-04
  0.96470E+10    11   0.51127E-04
  0.96480E+10    11   0.51127E-04
  0.96490E+10    11   0.51127E-04
  0.96500E+10    11   0.51127E-04
  0.96510E+10    11   0.51127E-04
  0.96520E+10    11   0.51127E-04
  0.96530E+10    11   0.51127E-04
  0.96540E+10    11   0.51127E-04
  0.96550E+10    11   0.51127E-04
  0.96560E+10    11   0.51127E-04
  0.96570E+10    11   0.51127E-04
  0.96580E+10    11   0.51127E-04
  0.96590E+10    11   0.51127E-04
  0.96600E+10    11   0.51127E-04
  0.96610E+10    11   0.51127E-04
  0.96620E+10    11   0.51127E-04
  0.96630E+10    11   0.51127E-04
  0.96640E+10    11   0.51127E-04
  0.96650E+10    11   0.51127E-04
  0.96660E+10    11   0.51127E-04
  0.96670E+10    11   0.51127E-04
  0.96680E+10    11   0.51127E-04
  0.96690E+10    11   0.51127E-04
  0.96700E+10    11   0.51127E-04
  0.96710E+10    11   0.51127E-04
  0.96720E+10    11   0.51127E-04
  0.96730E+10    11   0.51127E-04
  0.96740E+10    11   0.51127E-04
  0.96750E+10    11   0.51127E-04
  0.96760E+10    11   0.51127E-04
  0.96770E+10    11   0.51127E-04
  0.96780E+10    11   0.51127E-04
  0.96790E+10    11   0.51127E-04
  0.96800E+10    11   0.51127E-04
  0.96810E+10    11   0.51127E-04
  0.96820E+10    11   0.51127E-04
  0.96830E+10    11   0.51127E-04
  0.96840E+10    11   0.51127E-04
  0.96850E+10    11   0.51127E-04
  0.96860E+10    11   0.51127E-04
  0.96870E+10    11   0.51127E-04
  0.96880E+10    11   0.51127E-04
  0.96890E+10    11   0.51127E-04
  0.96900E+10    11   0.51127E-04
  0.96910E+10    11   0.51127E-04
  0.96920E+10    11   0.51127E-04
